[0.000000] (-) TimerEvent: {}
[0.000396] (simulation) JobQueued: {'identifier': 'simulation', 'dependencies': OrderedDict()}
[0.045513] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/launch/robotaksi.launch.py\n'}
[0.045602] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/launch/spawn_via.launch.py\n'}
[0.045630] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/launch/new_map_launch.py\n'}
[0.045655] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/launch/via.launch.py\n'}
[0.045681] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/worlds\n'}
[0.045706] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/worlds/tfest_deneme.world\n'}
[0.045730] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/worlds/new_world.world\n'}
[0.045754] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/worlds/ttfest_katot.world\n'}
[0.045778] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/worlds/tfest_0.world\n'}
[0.045801] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/scripts\n'}
[0.045824] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/scripts/control_node.py\n'}
[0.045927] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/scripts/camera_node.py\n'}
[0.045952] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/scripts/traffic_lights_service.py\n'}
[0.045977] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/meshes\n'}
[0.046000] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/meshes/Lowpolyhuman.dae\n'}
[0.046024] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/urdf\n'}
[0.046051] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/urdf/dolly.urdf\n'}
[0.046075] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models\n'}
[0.046100] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_red\n'}
[0.046124] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_red/model.sdf\n'}
[0.046150] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_red/meshes\n'}
[0.046177] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_red/meshes/model.dae\n'}
[0.046202] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_red/model.config\n'}
[0.046227] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_yellow\n'}
[0.046250] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_yellow/model.sdf\n'}
[0.046273] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_yellow/meshes\n'}
[0.046295] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_yellow/meshes/model.dae\n'}
[0.046392] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/traffic_light_yellow/model.config\n'}
[0.046420] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_durak\n'}
[0.046445] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_durak/model.sdf\n'}
[0.046468] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_durak/meshes\n'}
[0.046490] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_durak/meshes/model.dae\n'}
[0.046515] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_durak/meshes/durak.png\n'}
[0.046540] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_durak/model.config\n'}
[0.046564] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunel_levhasi\n'}
[0.046661] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunel_levhasi/model.sdf\n'}
[0.046687] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunel_levhasi/meshes\n'}
[0.046712] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunel_levhasi/meshes/tunellevhasi.dae\n'}
[0.046736] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunel_levhasi/meshes/tunellevhasi.jpeg\n'}
[0.046760] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/tunel_levhasi/model.config\n'}
[0.046784] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_park\n'}
[0.046808] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_park/model.sdf\n'}
[0.046831] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_park/meshes\n'}
[0.046855] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_park/meshes/park.png\n'}
[0.046879] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_park/meshes/model.dae\n'}
[0.046902] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_park/model.config\n'}
[0.046925] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ilerisag\n'}
[0.046948] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ilerisag/model.sdf\n'}
[0.046970] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ilerisag/meshes\n'}
[0.046993] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ilerisag/meshes/model.dae\n'}
[0.047016] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ilerisag/meshes/ilerisag.png\n'}
[0.047038] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ilerisag/model.config\n'}
[0.047063] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagadonulmez\n'}
[0.047086] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagadonulmez/model.sdf\n'}
[0.047110] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagadonulmez/meshes\n'}
[0.047135] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagadonulmez/meshes/model.dae\n'}
[0.047160] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagadonulmez/meshes/sagadonulmez.png\n'}
[0.047185] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_sagadonulmez/model.config\n'}
[0.047209] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ileri\n'}
[0.047254] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ileri/model.sdf\n'}
[0.047370] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ileri/meshes\n'}
[0.047536] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ileri/meshes/ileri.png\n'}
[0.047612] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ileri/meshes/model.dae\n'}
[0.047722] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/sign_ileri/model.config\n'}
[0.047747] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map\n'}
[0.047838] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/model.sdf\n'}
[0.047869] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/new_world.world\n'}
[0.047893] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes\n'}
[0.047917] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/car4.png\n'}
[0.047940] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/car5.png\n'}
[0.047965] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/car3.png\n'}
[0.047988] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/road_texture4.png\n'}
[0.048011] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/my_texture.png\n'}
[0.048034] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/road_texture2.png\n'}
[0.048060] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/car2.png\n'}
[0.048083] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/harita8temmuz.dae\n'}
[0.048107] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/car1.png\n'}
[0.048132] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/haritason.png\n'}
[0.048157] (simulation) StdoutLine: {'line': b'-- Up-to-date: /home/beraa/ros2_ws/src/simulation/install/simulation/share/simulation/models/new_map/meshes/road_texture.png\n'}
